shenglv,0.5909090909090909
exp,-6.7272727272727195
total,-2.959999999999997
 , 
zhiying,120
zhisun,190
shenglv,0.5909090909090909
exp,-10.818181818181813
total,-4.759999999999998
 , 
zhiying,120
zhisun,200
shenglv,0.5909090909090909
exp,-14.909090909090907
total,-6.559999999999999
 , 
zhiying,120
zhisun,210
shenglv,0.5909090909090909
exp,-18.999999999999986
total,-8.359999999999994
 , 
zhiying,120
zhisun,220
shenglv,0.5909090909090909
exp,-23.09090909090908
total,-10.159999999999995
 , 
zhiying,120
zhisun,230
shenglv,0.5909090909090909
exp,-27.181818181818173
total,-11.959999999999996
 , 
zhiying,120
zhisun,240
shenglv,0.5909090909090909
exp,-31.272727272727266
total,-13.759999999999998
 , 
zhiying,120
zhisun,250
shenglv,0.6136363636363636
exp,-26.954545454545453
total,-11.86
 , 
zhiying,120
zhisun,260
shenglv,0.6136363636363636
exp,-30.818181818181813
total,-13.559999999999999
 , 
zhiying,120
zhisun,270
shenglv,0.6136363636363636
exp,-34.68181818181817
total,-15.259999999999996
 , 
zhiying,120
zhisun,280
shenglv,0.6136363636363636
exp,-38.54545454545453
total,-16.959999999999997
 , 
zhiying,120
zhisun,290
shenglv,0.6136363636363636
exp,-42.40909090909091
total,-18.66
 , 
zhiying,120
zhisun,300
shenglv,0.6136363636363636
exp,-46.272727272727266
total,-20.36
 , 
zhiying,120
zhisun,310
shenglv,0.6363636363636364
exp,-40.363636363636374
total,-17.760000000000005
 , 
zhiying,120
zhisun,320
shenglv,0.6590909090909091
exp,-34.000000000000014
total,-14.960000000000008
 , 
zhiying,120
zhisun,330
shenglv,0.6590909090909091
exp,-37.40909090909092
total,-16.460000000000004
 , 
zhiying,120
zhisun,340
shenglv,0.6818181818181818
exp,-30.363636363636388
total,-13.360000000000012
 , 
zhiying,120
zhisun,350
shenglv,0.7272727272727273
exp,-12.181818181818173
total,-5.359999999999996
 , 
zhiying,120
zhisun,360
shenglv,0.7272727272727273
exp,-14.909090909090907
total,-6.559999999999999
 , 
zhiying,120
zhisun,370
shenglv,0.7272727272727273
exp,-17.636363636363626
total,-7.759999999999995
 , 
zhiying,120
zhisun,380
shenglv,0.7272727272727273
exp,-20.36363636363636
total,-8.959999999999997
 , 
zhiying,120
zhisun,390
shenglv,0.7272727272727273
exp,-23.090909090909093
total,-10.160000000000002
 , 
zhiying,130
zhisun,50
shenglv,0.19607843137254902
exp,-18.705882352941178
total,-9.540000000000001
 , 
zhiying,130
zhisun,60
shenglv,0.22
exp,-22.200000000000003
total,-11.100000000000003
 , 
zhiying,130
zhisun,70
shenglv,0.2857142857142857
exp,-16.85714285714286
total,-8.260000000000002
 , 
zhiying,130
zhisun,80
shenglv,0.3333333333333333
exp,-14.000000000000007
total,-6.720000000000003
 , 
zhiying,130
zhisun,90
shenglv,0.3541666666666667
exp,-16.08333333333333
total,-7.719999999999998
 , 
zhiying,130
zhisun,100
shenglv,0.375
exp,-17.75
total,-8.52
 , 
zhiying,130
zhisun,110
shenglv,0.3958333333333333
exp,-19.000000000000014
total,-9.120000000000006
 , 
zhiying,130
zhisun,120
shenglv,0.4166666666666667
exp,-19.83333333333333
total,-9.519999999999998
 , 
zhiying,130
zhisun,130
shenglv,0.4166666666666667
exp,-25.666666666666657
total,-12.319999999999995
 , 
zhiying,130
zhisun,140
shenglv,0.4375
exp,-25.875
total,-12.42
 , 
zhiying,130
zhisun,150
shenglv,0.5217391304347826
exp,-7.9130434782608745
total,-3.6400000000000023
 , 
zhiying,130
zhisun,160
shenglv,0.5681818181818182
exp,0.7727272727272805
total,0.3400000000000034
 , 
zhiying,130
zhisun,170
shenglv,0.5909090909090909
exp,3.2727272727272805
total,1.4400000000000035
 , 
zhiying,130
zhisun,180
shenglv,0.5909090909090909
exp,-0.818181818181813
total,-0.3599999999999977
 , 
zhiying,130
zhisun,190
shenglv,0.5909090909090909
exp,-4.9090909090909065
total,-2.159999999999999
 , 
zhiying,130
zhisun,200
shenglv,0.5909090909090909
exp,-9.0
total,-3.96
 , 
zhiying,130
zhisun,210
shenglv,0.5909090909090909
exp,-13.09090909090908
total,-5.759999999999995
 , 
zhiying,130
zhisun,220
shenglv,0.5909090909090909
exp,-17.181818181818173
total,-7.559999999999995
 , 
zhiying,130
zhisun,230
shenglv,0.5909090909090909
exp,-21.272727272727266
total,-9.359999999999998
 , 
zhiying,130
zhisun,240
shenglv,0.5909090909090909
exp,-25.36363636363636
total,-11.159999999999998
 , 
zhiying,130
zhisun,250
shenglv,0.6136363636363636
exp,-20.818181818181827
total,-9.160000000000005
 , 
zhiying,130
zhisun,260
shenglv,0.6136363636363636
exp,-24.681818181818187
total,-10.860000000000003
 , 
zhiying,130
zhisun,270
shenglv,0.6136363636363636
exp,-28.545454545454547
total,-12.56
 , 
zhiying,130
zhisun,280
shenglv,0.6136363636363636
exp,-32.40909090909091
total,-14.26
 , 
zhiying,130
zhisun,290
shenglv,0.6136363636363636
exp,-36.27272727272728
total,-15.960000000000004
 , 
zhiying,130
zhisun,300
shenglv,0.6136363636363636
exp,-40.13636363636364
total,-17.660000000000004
 , 
zhiying,130
zhisun,310
shenglv,0.6363636363636364
exp,-34.0
total,-14.96
 , 
zhiying,130
zhisun,320
shenglv,0.6590909090909091
exp,-27.40909090909092
total,-12.060000000000004
 , 
zhiying,130
zhisun,330
shenglv,0.6590909090909091
exp,-30.818181818181827
total,-13.560000000000004
 , 
zhiying,130
zhisun,340
shenglv,0.6818181818181818
exp,-23.54545454545456
total,-10.360000000000007
 , 
zhiying,130
zhisun,350
shenglv,0.7272727272727273
exp,-4.909090909090892
total,-2.1599999999999926
 , 
zhiying,130
zhisun,360
shenglv,0.7272727272727273
exp,-7.636363636363626
total,-3.3599999999999954
 , 
zhiying,130
zhisun,370
shenglv,0.7272727272727273
exp,-10.363636363636346
total,-4.5599999999999925
 , 
zhiying,130
zhisun,380
shenglv,0.7272727272727273
exp,-13.09090909090908
total,-5.759999999999995
 , 
zhiying,130
zhisun,390
shenglv,0.7272727272727273
exp,-15.818181818181813
total,-6.959999999999998
 , 
zhiying,140
zhisun,50
shenglv,0.19607843137254902
exp,-16.745098039215687
total,-8.540000000000001
 , 
zhiying,140
zhisun,60
shenglv,0.22
exp,-20.0
total,-10.0
 , 
zhiying,140
zhisun,70
shenglv,0.2857142857142857
exp,-14.000000000000007
total,-6.860000000000004
 , 
zhiying,140
zhisun,80
shenglv,0.3333333333333333
exp,-10.666666666666679
total,-5.120000000000005
 , 
zhiying,140
zhisun,90
shenglv,0.3541666666666667
exp,-12.541666666666657
total,-6.019999999999996
 , 
zhiying,140
zhisun,100
shenglv,0.375
exp,-14.0
total,-6.72
 , 
zhiying,140
zhisun,110
shenglv,0.3958333333333333
exp,-15.041666666666686
total,-7.2200000000000095
 , 
zhiying,140
zhisun,120
shenglv,0.4166666666666667
exp,-15.666666666666657
total,-7.519999999999996
 , 
zhiying,140
zhisun,130
shenglv,0.4166666666666667
exp,-21.499999999999986
total,-10.319999999999993
 , 
zhiying,140
zhisun,140
shenglv,0.4375
exp,-21.5
total,-10.32
 , 
zhiying,140
zhisun,150
shenglv,0.5217391304347826
exp,-2.6956521739130466
total,-1.2400000000000015
 , 
zhiying,140
zhisun,160
shenglv,0.5681818181818182
exp,6.4545454545454675
total,2.8400000000000056
 , 
zhiying,140
zhisun,170
shenglv,0.5909090909090909
exp,9.181818181818201
total,4.040000000000009
 , 
zhiying,140
zhisun,180
shenglv,0.5909090909090909
exp,5.090909090909108
total,2.2400000000000073
 , 
zhiying,140
zhisun,190
shenglv,0.5909090909090909
exp,1.0000000000000142
total,0.4400000000000063
 , 
zhiying,140
zhisun,200
shenglv,0.5909090909090909
exp,-3.0909090909090793
total,-1.359999999999995
 , 
zhiying,140
zhisun,210
shenglv,0.5909090909090909
exp,-7.181818181818159
total,-3.15999999999999
 , 
zhiying,140
zhisun,220
shenglv,0.5909090909090909
exp,-11.272727272727252
total,-4.959999999999991
 , 
zhiying,140
zhisun,230
shenglv,0.5909090909090909
exp,-15.363636363636346
total,-6.759999999999992
 , 
zhiying,140
zhisun,240
shenglv,0.5909090909090909
exp,-19.45454545454544
total,-8.559999999999993
 , 
zhiying,140
zhisun,250
shenglv,0.6136363636363636
exp,-14.681818181818187
total,-6.460000000000003
 , 
zhiying,140
zhisun,260
shenglv,0.6136363636363636
exp,-18.545454545454547
total,-8.16
 , 
zhiying,140
zhisun,270
shenglv,0.6136363636363636
exp,-22.409090909090907
total,-9.86
 , 
zhiying,140
zhisun,280
shenglv,0.6136363636363636
exp,-26.272727272727266
total,-11.559999999999999
 , 
zhiying,140
zhisun,290
shenglv,0.6136363636363636
exp,-30.13636363636364
total,-13.260000000000003
 , 
zhiying,140
zhisun,300
shenglv,0.6136363636363636
exp,-34.0
total,-14.96
 , 
zhiying,140
zhisun,310
shenglv,0.6363636363636364
exp,-27.63636363636364
total,-12.160000000000002
 , 
zhiying,140
zhisun,320
shenglv,0.6590909090909091
exp,-20.81818181818184
total,-9.16000000000001
 , 
zhiying,140
zhisun,330
shenglv,0.6590909090909091
exp,-24.227272727272748
total,-10.660000000000009
 , 
zhiying,140
zhisun,340
shenglv,0.6818181818181818
exp,-16.727272727272748
total,-7.360000000000009
 , 
zhiying,140
zhisun,350
shenglv,0.7272727272727273
exp,2.363636363636374
total,1.0400000000000045
 , 
zhiying,140
zhisun,360
shenglv,0.7272727272727273
exp,-0.36363636363635976
total,-0.1599999999999983
 , 
zhiying,140
zhisun,370
shenglv,0.7272727272727273
exp,-3.0909090909090793
total,-1.359999999999995
 , 
zhiying,140
zhisun,380
shenglv,0.7272727272727273
exp,-5.818181818181813
total,-2.559999999999998
 , 
zhiying,140
zhisun,390
shenglv,0.7272727272727273
exp,-8.545454545454547
total,-3.7600000000000007
 , 
zhiying,150
zhisun,50
shenglv,0.17647058823529413
exp,-18.705882352941174
total,-9.54
 , 
zhiying,150
zhisun,60
shenglv,0.2
exp,-22.0
total,-11.0
 , 
zhiying,150
zhisun,70
shenglv,0.2653061224489796
exp,-15.632653061224481
total,-7.659999999999996
 , 
zhiying,150
zhisun,80
shenglv,0.3125
exp,-12.125
total,-5.82
 , 
zhiying,150
zhisun,90
shenglv,0.3333333333333333
exp,-14.000000000000007
total,-6.720000000000003
 , 
zhiying,150
zhisun,100
shenglv,0.3541666666666667
exp,-15.458333333333321
total,-7.419999999999995
 , 
zhiying,150
zhisun,110
shenglv,0.375
exp,-16.5
total,-7.92
 , 
zhiying,150
zhisun,120
shenglv,0.3958333333333333
exp,-17.125000000000007
total,-8.220000000000004
 , 
zhiying,150
zhisun,130
shenglv,0.3958333333333333
exp,-23.16666666666668
total,-11.120000000000005
 , 
zhiying,150
zhisun,140
shenglv,0.4166666666666667
exp,-23.16666666666665
total,-11.11999999999999
 , 
zhiying,150
zhisun,150
shenglv,0.5
exp,-4.0
total,-1.84
 , 
zhiying,150
zhisun,160
shenglv,0.5454545454545454
exp,5.090909090909079
total,2.239999999999995
 , 
zhiying,150
zhisun,170
shenglv,0.5681818181818182
exp,7.818181818181841
total,3.44000000000001
 , 
zhiying,150
zhisun,180
shenglv,0.5681818181818182
exp,3.5000000000000284
total,1.5400000000000125
 , 
zhiying,150
zhisun,190
shenglv,0.5681818181818182
exp,-0.8181818181817988
total,-0.3599999999999915
 , 
zhiying,150
zhisun,200
shenglv,0.5681818181818182
exp,-5.136363636363612
total,-2.259999999999989
 , 
zhiying,150
zhisun,210
shenglv,0.5681818181818182
exp,-9.454545454545425
total,-4.159999999999987
 , 
zhiying,150
zhisun,220
shenglv,0.5681818181818182
exp,-13.772727272727252
total,-6.059999999999991
 , 
zhiying,150
zhisun,230
shenglv,0.5681818181818182
exp,-18.090909090909065
total,-7.959999999999988
 , 
zhiying,150
zhisun,240
shenglv,0.5681818181818182
exp,-22.409090909090878
total,-9.859999999999987
 , 
zhiying,150
zhisun,250
shenglv,0.5909090909090909
exp,-17.636363636363626
total,-7.759999999999995
 , 
zhiying,150
zhisun,260
shenglv,0.5909090909090909
exp,-21.727272727272705
total,-9.559999999999992
 , 
zhiying,150
zhisun,270
shenglv,0.5909090909090909
exp,-25.8181818181818
total,-11.35999999999999
 , 
zhiying,150
zhisun,280
shenglv,0.5909090909090909
exp,-29.909090909090892
total,-13.159999999999993
 , 
zhiying,150
zhisun,290
shenglv,0.5909090909090909
exp,-33.999999999999986
total,-14.959999999999994
 , 
zhiying,150
zhisun,300
shenglv,0.5909090909090909
exp,-38.09090909090908
total,-16.759999999999994
 , 
zhiying,150
zhisun,310
shenglv,0.6136363636363636
exp,-31.72727272727272
total,-13.959999999999996
 , 
zhiying,150
zhisun,320
shenglv,0.6363636363636364
exp,-24.90909090909092
total,-10.960000000000004
 , 
zhiying,150
zhisun,330
shenglv,0.6363636363636364
exp,-28.545454545454547
total,-12.56
 , 
zhiying,150
zhisun,340
shenglv,0.6590909090909091
exp,-21.04545454545456
total,-9.260000000000007
 , 
zhiying,150
zhisun,350
shenglv,0.7045454545454546
exp,-1.7272727272727053
total,-0.7599999999999903
 , 
zhiying,150
zhisun,360
shenglv,0.7045454545454546
exp,-4.681818181818159
total,-2.05999999999999
 , 
zhiying,150
zhisun,370
shenglv,0.7045454545454546
exp,-7.636363636363612
total,-3.359999999999989
 , 
zhiying,150
zhisun,380
shenglv,0.7045454545454546
exp,-10.590909090909065
total,-4.659999999999989
 , 
zhiying,150
zhisun,390
shenglv,0.7045454545454546
exp,-13.545454545454518
total,-5.959999999999988
 , 
zhiying,160
zhisun,50
shenglv,0.17647058823529413
exp,-16.941176470588232
total,-8.639999999999999
 , 
zhiying,160
zhisun,60
shenglv,0.2
exp,-20.0
total,-10.0
 , 
zhiying,160
zhisun,70
shenglv,0.2653061224489796
exp,-12.979591836734684
total,-6.359999999999996
 , 
zhiying,160
zhisun,80
shenglv,0.3125
exp,-9.0
total,-4.32
 , 
zhiying,160
zhisun,90
shenglv,0.3333333333333333
exp,-10.666666666666671
total,-5.120000000000003
 , 
zhiying,160
zhisun,100
shenglv,0.3541666666666667
exp,-11.916666666666657
total,-5.719999999999995
 , 
zhiying,160
zhisun,110
shenglv,0.375
exp,-12.75
total,-6.12
 , 
zhiying,160
zhisun,120
shenglv,0.3958333333333333
exp,-13.166666666666671
total,-6.320000000000002
 , 
zhiying,160
zhisun,130
shenglv,0.3958333333333333
exp,-19.208333333333343
total,-9.220000000000004
 , 
zhiying,160
zhisun,140
shenglv,0.4166666666666667
exp,-18.999999999999986
total,-9.119999999999994
 , 
zhiying,160
zhisun,150
shenglv,0.5
exp,1.0
total,0.46
 , 
zhiying,160
zhisun,160
shenglv,0.5454545454545454
exp,10.545454545454533
total,4.639999999999994
 , 
zhiying,160
zhisun,170
shenglv,0.5681818181818182
exp,13.500000000000014
total,5.940000000000007
 , 
zhiying,160
zhisun,180
shenglv,0.5681818181818182
exp,9.181818181818201
total,4.040000000000009
 , 
zhiying,160
zhisun,190
shenglv,0.5681818181818182
exp,4.863636363636374
total,2.1400000000000046
 , 
zhiying,160
zhisun,200
shenglv,0.5681818181818182
exp,0.545454545454561
total,0.24000000000000682
 , 
zhiying,160
zhisun,210
shenglv,0.5681818181818182
exp,-3.772727272727252
total,-1.659999999999991
 , 
zhiying,160
zhisun,220
shenglv,0.5681818181818182
exp,-8.09090909090908
total,-3.559999999999995
 , 
zhiying,160
zhisun,230
shenglv,0.5681818181818182
exp,-12.409090909090892
total,-5.459999999999993
 , 
zhiying,160
zhisun,240
shenglv,0.5681818181818182
exp,-16.727272727272705
total,-7.359999999999991
 , 
zhiying,160
zhisun,250
shenglv,0.5909090909090909
exp,-11.72727272727272
total,-5.159999999999997
 , 
zhiying,160
zhisun,260
shenglv,0.5909090909090909
exp,-15.818181818181799
total,-6.959999999999991
 , 
zhiying,160
zhisun,270
shenglv,0.5909090909090909
exp,-19.909090909090892
total,-8.759999999999993
 , 
zhiying,160
zhisun,280
shenglv,0.5909090909090909
exp,-23.999999999999986
total,-10.559999999999993
 , 
zhiying,160
zhisun,290
shenglv,0.5909090909090909
exp,-28.09090909090908
total,-12.359999999999996
 , 
zhiying,160
zhisun,300
shenglv,0.5909090909090909
exp,-32.18181818181817
total,-14.159999999999997
 , 
zhiying,160
zhisun,310
shenglv,0.6136363636363636
exp,-25.59090909090908
total,-11.259999999999996
 , 
zhiying,160
zhisun,320
shenglv,0.6363636363636364
exp,-18.54545454545456
total,-8.160000000000007
 , 
zhiying,160
zhisun,330
shenglv,0.6363636363636364
exp,-22.181818181818187
total,-9.760000000000003
 , 
zhiying,160
zhisun,340
shenglv,0.6590909090909091
exp,-14.454545454545467
total,-6.360000000000006
 , 
zhiying,160
zhisun,350
shenglv,0.7045454545454546
exp,5.318181818181841
total,2.34000000000001
 , 
zhiying,160
zhisun,360
shenglv,0.7045454545454546
exp,2.363636363636388
total,1.040000000000011
 , 
zhiying,160
zhisun,370
shenglv,0.7045454545454546
exp,-0.5909090909090651
total,-0.25999999999998863
 , 
zhiying,160
zhisun,380
shenglv,0.7045454545454546
exp,-3.5454545454545183
total,-1.559999999999988
 , 
zhiying,160
zhisun,390
shenglv,0.7045454545454546
exp,-6.499999999999972
total,-2.8599999999999874
 , 
zhiying,170
zhisun,50
shenglv,0.1568627450980392
exp,-19.490196078431374
total,-9.940000000000001
 , 
zhiying,170
zhisun,60
shenglv,0.18
exp,-22.600000000000005
total,-11.300000000000002
 , 
zhiying,170
zhisun,70
shenglv,0.24489795918367346
exp,-15.224489795918366
total,-7.459999999999999
 , 
zhiying,170
zhisun,80
shenglv,0.2916666666666667
exp,-11.083333333333321
total,-5.319999999999994
 , 
zhiying,170
zhisun,90
shenglv,0.3125
exp,-12.75
total,-6.12
 , 
zhiying,170
zhisun,100
shenglv,0.3333333333333333
exp,-14.000000000000014
total,-6.720000000000007
 , 
zhiying,170
zhisun,110
shenglv,0.3617021276595745
exp,-12.723404255319146
total,-5.979999999999999
 , 
zhiying,170
zhisun,120
shenglv,0.3829787234042553
exp,-12.936170212765965
total,-6.080000000000004
 , 
zhiying,170
zhisun,130
shenglv,0.3829787234042553
exp,-19.10638297872341
total,-8.980000000000002
 , 
zhiying,170
zhisun,140
shenglv,0.40425531914893614
exp,-18.68085106382979
total,-8.780000000000003
 , 
zhiying,170
zhisun,150
shenglv,0.4888888888888889
exp,2.444444444444443
total,1.0999999999999994
 , 
zhiying,170
zhisun,160
shenglv,0.5348837209302325
exp,12.511627906976727
total,5.379999999999994
 , 
zhiying,170
zhisun,170
shenglv,0.5581395348837209
exp,15.767441860465112
total,6.779999999999998
 , 
zhiying,170
zhisun,180
shenglv,0.5581395348837209
exp,11.348837209302317
total,4.879999999999996
 , 
zhiying,170
zhisun,190
shenglv,0.5581395348837209
exp,6.930232558139522
total,2.979999999999994
 , 
zhiying,170
zhisun,200
shenglv,0.5581395348837209
exp,2.5116279069767415
total,1.079999999999999
 , 
zhiying,170
zhisun,210
shenglv,0.5581395348837209
exp,-1.9069767441860535
total,-0.820000000000003
 , 
zhiying,170
zhisun,220
shenglv,0.5581395348837209
exp,-6.3255813953488484
total,-2.7200000000000046
 , 
zhiying,170
zhisun,230
shenglv,0.5581395348837209
exp,-10.74418604651163
total,-4.620000000000001
 , 
zhiying,170
zhisun,240
shenglv,0.5581395348837209
exp,-15.162790697674424
total,-6.520000000000002
 , 
zhiying,170
zhisun,250
shenglv,0.5813953488372093
exp,-9.813953488372078
total,-4.2199999999999935
 , 
zhiying,170
zhisun,260
shenglv,0.5813953488372093
exp,-13.999999999999986
total,-6.019999999999994
 , 
zhiying,170
zhisun,270
shenglv,0.5813953488372093
exp,-18.186046511627893
total,-7.819999999999994
 , 
zhiying,170
zhisun,280
shenglv,0.5813953488372093
exp,-22.372093023255786
total,-9.619999999999989
 , 
zhiying,170
zhisun,290
shenglv,0.5813953488372093
exp,-26.558139534883693
total,-11.41999999999999
 , 
zhiying,170
zhisun,300
shenglv,0.5813953488372093
exp,-30.7441860465116
total,-13.219999999999988
 , 
zhiying,170
zhisun,310
shenglv,0.6046511627906976
exp,-23.767441860465127
total,-10.220000000000004
 , 
zhiying,170
zhisun,320
shenglv,0.627906976744186
exp,-16.325581395348834
total,-7.019999999999999
 , 
zhiying,170
zhisun,330
shenglv,0.627906976744186
exp,-20.046511627906966
total,-8.619999999999996
 , 
zhiying,170
zhisun,340
shenglv,0.6511627906976745
exp,-11.906976744186025
total,-5.119999999999991
 , 
zhiying,170
zhisun,350
shenglv,0.6976744186046512
exp,8.79069767441861
total,3.7800000000000025
 , 
zhiying,170
zhisun,360
shenglv,0.6976744186046512
exp,5.7674418604651265
total,2.4800000000000044
 , 
zhiying,170
zhisun,370
shenglv,0.6976744186046512
exp,2.7441860465116292
total,1.1800000000000006
 , 
zhiying,170
zhisun,380
shenglv,0.6976744186046512
exp,-0.27906976744185386
total,-0.11999999999999716
 , 
zhiying,170
zhisun,390
shenglv,0.6976744186046512
exp,-3.302325581395337
total,-1.4199999999999948
 , 
zhiying,180
zhisun,50
shenglv,0.1568627450980392
exp,-17.92156862745098
total,-9.14
 , 
zhiying,180
zhisun,60
shenglv,0.18
exp,-20.800000000000004
total,-10.400000000000002
 , 
zhiying,180
zhisun,70
shenglv,0.24489795918367346
exp,-12.775510204081634
total,-6.260000000000002
 , 
zhiying,180
zhisun,80
shenglv,0.2916666666666667
exp,-8.166666666666657
total,-3.9199999999999955
 , 
zhiying,180
zhisun,90
shenglv,0.3125
exp,-9.625
total,-4.62
 , 
zhiying,180
zhisun,100
shenglv,0.3333333333333333
exp,-10.666666666666679
total,-5.120000000000005
 , 
zhiying,180
zhisun,110
shenglv,0.3617021276595745
exp,-9.106382978723403
total,-4.279999999999999
 , 
zhiying,180
zhisun,120
shenglv,0.3829787234042553
exp,-9.106382978723417
total,-4.280000000000006
 , 
zhiying,180
zhisun,130
shenglv,0.3829787234042553
exp,-15.276595744680861
total,-7.180000000000005
 , 
zhiying,180
zhisun,140
shenglv,0.40425531914893614
exp,-14.63829787234043
total,-6.880000000000003
 , 
zhiying,180
zhisun,150
shenglv,0.4888888888888889
exp,7.333333333333329
total,3.2999999999999976
 , 
zhiying,180
zhisun,160
shenglv,0.5348837209302325
exp,17.86046511627906
total,7.679999999999995
 , 
zhiying,180
zhisun,170
shenglv,0.5581395348837209
exp,21.34883720930233
total,9.180000000000003
 , 
zhiying,180
zhisun,180
shenglv,0.5581395348837209
exp,16.930232558139537
total,7.280000000000001
 , 
zhiying,180
zhisun,190
shenglv,0.5581395348837209
exp,12.511627906976742
total,5.379999999999999
 , 
zhiying,180
zhisun,200
shenglv,0.5581395348837209
exp,8.09302325581396
total,3.4800000000000035
 , 
zhiying,180
zhisun,210
shenglv,0.5581395348837209
exp,3.6744186046511658
total,1.5800000000000012
 , 
zhiying,180
zhisun,220
shenglv,0.5581395348837209
exp,-0.7441860465116292
total,-0.32000000000000056
 , 
zhiying,180
zhisun,230
shenglv,0.5581395348837209
exp,-5.16279069767441
total,-2.219999999999996
 , 
zhiying,180
zhisun,240
shenglv,0.5581395348837209
exp,-9.581395348837205
total,-4.119999999999998
 , 
zhiying,180
zhisun,250
shenglv,0.5813953488372093
exp,-3.999999999999986
total,-1.7199999999999938
 , 
zhiying,180
zhisun,260
shenglv,0.5813953488372093
exp,-8.186046511627893
total,-3.5199999999999942
 , 
zhiying,180
zhisun,270
shenglv,0.5813953488372093
exp,-12.3720930232558
total,-5.319999999999994
 , 
zhiying,180
zhisun,280
shenglv,0.5813953488372093
exp,-16.558139534883693
total,-7.119999999999989
 , 
zhiying,180
zhisun,290
shenglv,0.5813953488372093
exp,-20.7441860465116
total,-8.91999999999999
 , 
zhiying,180
zhisun,300
shenglv,0.5813953488372093
exp,-24.930232558139508
total,-10.719999999999988
 , 
zhiying,180
zhisun,310
shenglv,0.6046511627906976
exp,-17.72093023255816
total,-7.620000000000009
 , 
zhiying,180
zhisun,320
shenglv,0.627906976744186
exp,-10.04651162790698
total,-4.320000000000002
 , 
zhiying,180
zhisun,330
shenglv,0.627906976744186
exp,-13.767441860465112
total,-5.919999999999998
 , 
zhiying,180
zhisun,340
shenglv,0.6511627906976745
exp,-5.3953488372092835
total,-2.3199999999999923
 , 
zhiying,180
zhisun,350
shenglv,0.6976744186046512
exp,15.767441860465127
total,6.780000000000005
 , 
zhiying,180
zhisun,360
shenglv,0.6976744186046512
exp,12.744186046511643
total,5.480000000000007
 , 
zhiying,180
zhisun,370
shenglv,0.6976744186046512
exp,9.720930232558146
total,4.180000000000003
 , 
zhiying,180
zhisun,380
shenglv,0.6976744186046512
exp,6.697674418604663
total,2.8800000000000052
 , 
zhiying,180
zhisun,390
shenglv,0.6976744186046512
exp,3.67441860465118
total,1.5800000000000074
 , 
zhiying,190
zhisun,50
shenglv,0.1568627450980392
exp,-16.35294117647059
total,-8.340000000000002
 , 
zhiying,190
zhisun,60
shenglv,0.18
exp,-19.000000000000007
total,-9.500000000000004
 , 
zhiying,190
zhisun,70
shenglv,0.24489795918367346
exp,-10.326530612244902
total,-5.060000000000001
 , 
zhiying,190
zhisun,80
shenglv,0.2916666666666667
exp,-5.249999999999993
total,-2.5199999999999965
 , 
zhiying,190
zhisun,90
shenglv,0.3125
exp,-6.5
total,-3.12
 , 
zhiying,190
zhisun,100
shenglv,0.3333333333333333
exp,-7.333333333333343
total,-3.5200000000000045
 , 
zhiying,190
zhisun,110
shenglv,0.3617021276595745
exp,-5.489361702127653
total,-2.5799999999999965
 , 
zhiying,190
zhisun,120
shenglv,0.3829787234042553
exp,-5.276595744680861
total,-2.480000000000005
 , 
zhiying,190
zhisun,130
shenglv,0.3829787234042553
exp,-11.446808510638306
total,-5.3800000000000034
 , 
zhiying,190
zhisun,140
shenglv,0.40425531914893614
exp,-10.59574468085107
total,-4.980000000000003
 , 
zhiying,190
zhisun,150
shenglv,0.4888888888888889
exp,12.222222222222229
total,5.500000000000003
 , 
zhiying,190
zhisun,160
shenglv,0.5348837209302325
exp,23.209302325581376
total,9.979999999999992
 , 
zhiying,190
zhisun,170
shenglv,0.5581395348837209
exp,26.930232558139537
total,11.58
 , 
zhiying,190
zhisun,180
shenglv,0.5581395348837209
exp,22.51162790697674
total,9.68
 , 
zhiying,190
zhisun,190
shenglv,0.5581395348837209
exp,18.093023255813947
total,7.779999999999997
 , 
zhiying,190
zhisun,200
shenglv,0.5581395348837209
exp,13.674418604651166
total,5.880000000000002
 , 
zhiying,190
zhisun,210
shenglv,0.5581395348837209
exp,9.25581395348837
total,3.9799999999999995
 , 
zhiying,190
zhisun,220
shenglv,0.5581395348837209
exp,4.837209302325576
total,2.079999999999998
 , 
zhiying,190
zhisun,230
shenglv,0.5581395348837209
exp,0.418604651162795
total,0.18000000000000185
 , 
zhiying,190
zhisun,240
shenglv,0.5581395348837209
exp,-4.0
total,-1.72
 , 
zhiying,190
zhisun,250
shenglv,0.5813953488372093
exp,1.813953488372107
total,0.780000000000006
 , 
zhiying,190
zhisun,260
shenglv,0.5813953488372093
exp,-2.3720930232558004
total,-1.0199999999999942
 , 
zhiying,190
zhisun,270
shenglv,0.5813953488372093
exp,-6.558139534883708
total,-2.8199999999999945
 , 
zhiying,190
zhisun,280
shenglv,0.5813953488372093
exp,-10.7441860465116
total,-4.619999999999989
 , 
zhiying,190
zhisun,290
shenglv,0.5813953488372093
exp,-14.930232558139508
total,-6.419999999999988
 , 
zhiying,190
zhisun,300
shenglv,0.5813953488372093
exp,-19.116279069767415
total,-8.219999999999988
 , 
zhiying,190
zhisun,310
shenglv,0.6046511627906976
exp,-11.67441860465118
total,-5.020000000000008
 , 
zhiying,190
zhisun,320
shenglv,0.627906976744186
exp,-3.7674418604651123
total,-1.6199999999999983
 , 
zhiying,190
zhisun,330
shenglv,0.627906976744186
exp,-7.488372093023244
